customer_id,registered_date,is_gross,is_valid,is_net,order_date
C167007L,2021-07-26,1,1,0,2021-11-07
C781213L,2021-08-23,1,1,0,2022-12-04
C576524L,2021-08-26,1,1,1,2022-02-14
C822834L,2021-07-10,1,0,0,2021-07-24
C441689L,2021-08-21,1,0,0,2021-08-20
C275380L,2022-07-28,1,0,0,2022-06-07
C676393L,2021-07-27,1,0,0,2022-04-02
C529046L,2021-10-01,1,0,0,2022-11-01
C847031L,2021-09-15,1,1,0,2021-09-28
C158331L,2022-07-16,1,1,1,2022-01-07
C242231L,2021-09-22,1,1,1,2021-05-10
C593294L,2022-05-07,1,0,0,2022-12-08
C676393L,2021-07-27,1,0,0,2022-03-21
C402794L,2022-03-25,1,1,1,2022-07-03
C746995L,2021-07-25,1,1,1,2021-08-30
C298129L,2022-01-21,1,1,1,2022-01-19
C860548L,2022-04-27,1,1,1,2022-04-24
C872920L,2021-09-18,1,1,0,2022-01-03
C245316L,2022-05-16,1,1,0,2022-05-27
C563099L,2022-05-12,1,1,1,2022-08-05
C944877L,2022-05-21,1,1,0,2022-03-05
C738725L,2021-08-27,1,1,0,2022-03-08
C593821L,2021-07-06,1,1,1,2021-12-19
C977907L,2021-09-17,1,0,0,2021-05-10
C203867L,2021-10-09,1,0,0,2021-10-17
C378684L,2021-07-03,1,1,1,2022-03-14
C268391L,2021-08-06,1,1,0,2021-10-13
C819062L,2021-08-28,1,0,0,2021-08-17
C481253L,2021-07-26,1,1,0,2021-12-13
C566964L,2022-03-14,1,1,0,2022-07-27
C524286L,2021-08-11,1,1,1,2022-08-06
C225403L,2022-07-19,1,0,0,2022-07-28
C431005L,2022-01-22,1,0,0,2022-08-01
C213587L,2022-05-28,1,1,0,2022-07-20
C210865L,2022-02-18,1,0,0,2022-07-02
C640667L,2022-04-11,1,1,0,2022-04-25
C973598L,2021-11-17,1,1,1,2021-07-11
C958287L,2021-07-15,1,1,0,2022-03-05
C387916L,2021-08-11,1,1,1,2021-08-20
C417848L,2021-07-08,1,1,1,2021-07-31
C146204L,2022-03-06,1,1,1,2022-11-05
C929625L,2022-01-14,1,1,1,2022-01-26
C260177L,2022-01-13,1,1,1,2022-10-01
C215074L,2021-09-13,1,0,0,2022-03-01
C378684L,2021-07-03,1,0,0,2021-12-23
C674696L,2022-07-18,1,0,0,2022-07-27
C834363L,2021-07-11,1,1,0,2021-11-09
C130483L,2022-08-25,1,1,1,2022-11-08
C817349L,2021-10-15,1,1,0,2022-01-24
C995774L,2022-02-18,1,0,0,2022-05-02
C813303L,2021-07-14,1,0,0,2021-09-29
C247409L,2022-05-23,1,1,1,2022-05-31
C551259L,2021-12-10,1,1,1,2021-12-14
C972737L,2021-07-21,1,1,0,2022-07-04
C260117L,2021-12-23,1,0,0,2021-04-12
C230351L,2021-09-28,1,1,1,2021-01-09
C279618L,2021-12-04,1,1,1,2021-12-23
C374672L,2021-07-17,1,1,0,2022-03-23
C870920L,2021-09-27,1,0,0,2022-09-05
C378624L,2022-01-20,1,1,0,2022-03-01
C129183L,2022-04-04,1,1,1,2022-04-27
C255724L,2021-07-09,1,0,0,2021-07-07
C698097L,2021-07-15,1,1,0,2022-03-31
C165068L,2021-09-10,1,0,0,2021-09-28
C376735L,2022-05-24,1,1,0,2022-05-14
C318171L,2022-03-09,1,0,0,2022-03-14
C954865L,2022-05-26,1,0,0,2022-05-05
C195614L,2022-07-18,1,1,0,2022-07-31
C738725L,2021-08-27,1,1,0,2022-02-18
C441526L,2021-07-23,1,1,1,2021-06-09
C279787L,2021-11-19,1,0,0,2021-11-29
C735207L,2022-02-16,1,1,1,2022-03-28
C483469L,2021-07-26,1,1,1,2021-07-21
C553033L,2021-08-23,1,0,0,2021-06-08
C433008L,2021-09-12,1,1,1,2022-06-05
C214319L,2021-12-12,1,1,1,2021-12-26
C972737L,2021-07-21,1,1,1,2021-08-30
C801359L,2021-11-07,1,1,0,2022-03-13
C215074L,2021-09-13,1,0,0,2021-10-24
C525405L,2021-07-24,1,1,0,2022-08-02
C815209L,2022-07-16,1,1,1,2022-07-26
C574921L,2021-09-25,1,1,1,2022-03-16
C191766L,2021-07-05,1,0,0,2021-10-16
C848357L,2021-07-02,1,1,0,2021-07-23
C890814L,2022-05-20,1,1,1,2022-07-14
C712686L,2022-05-16,1,0,0,2022-05-21
C986058L,2021-09-28,1,1,1,2021-01-09
C107850L,2022-08-03,1,0,0,2022-04-08
C673861L,2021-08-01,1,1,0,2021-09-08
C827330L,2022-05-18,1,1,0,2022-03-06
C131307L,2021-07-09,1,1,1,2021-03-11
C684498L,2022-02-27,1,1,1,2022-11-03
C525405L,2021-07-24,1,1,0,2021-11-11
C838948L,2021-12-28,1,1,1,2021-12-29
C284729L,2022-01-10,1,1,1,2022-01-27
C890940L,2021-09-28,1,1,1,2022-03-01
C127207L,2022-06-25,1,1,0,2022-06-27
C693429L,2021-11-27,1,1,1,2021-11-18
C567297L,2022-02-26,1,0,0,2022-02-21
C785729L,2022-06-15,1,1,1,2022-12-06
C314803L,2021-11-01,1,1,1,2022-07-07
C342826L,2021-07-20,1,1,1,2021-07-15
C356931L,2022-07-04,1,1,1,2022-02-07
C987729L,2022-08-09,1,1,1,2022-07-08
C520904L,2021-10-02,1,1,0,2021-12-12
C360250L,2022-03-17,1,1,1,2022-12-03
C795284L,2021-08-21,1,1,1,2021-11-08
C353507L,2021-11-28,1,1,1,2021-10-11
C476508L,2021-08-19,1,1,0,2021-05-08
C457308L,2022-04-21,1,1,1,2022-07-04
C381836L,2021-08-26,1,1,0,2021-08-29
C866611L,2021-11-24,1,0,0,2021-11-19
C604324L,2021-09-28,1,1,1,2021-02-09
C475398L,2022-04-06,1,0,0,2022-07-05
C113520L,2021-12-11,1,0,0,2021-08-12
C500464L,2021-10-14,1,1,0,2021-10-30
C222231L,2022-02-01,1,1,1,2022-09-02
C372757L,2021-07-28,1,0,0,2021-11-07
C898787L,2021-08-14,1,1,1,2021-08-19
C833878L,2021-07-02,1,1,0,2021-07-27
C922403L,2021-08-22,1,1,1,2021-08-19
C169455L,2022-03-24,1,0,0,2022-10-03
C630744L,2022-01-22,1,1,1,2022-02-23
C818621L,2022-07-18,1,1,0,2022-07-18
C980063L,2021-07-04,1,1,1,2021-08-24
C737801L,2022-04-23,1,1,0,2022-12-04
C548863L,2022-03-20,1,1,0,2022-09-03
C780584L,2021-11-17,1,0,0,2021-11-26
C223799L,2021-11-22,1,0,0,2021-11-20
C190902L,2022-04-19,1,1,1,2022-07-04
C426604L,2021-11-08,1,0,0,2022-01-18
C239306L,2021-07-21,1,1,1,2021-10-08
C370732L,2021-09-09,1,0,0,2021-11-09
C222107L,2021-08-26,1,1,0,2021-01-08
C624290L,2021-11-26,1,0,0,2021-05-12
C924211L,2021-09-06,1,1,1,2021-09-25
C995819L,2022-07-21,1,1,0,2022-07-24
C302804L,2021-11-27,1,0,0,2022-08-02
C764205L,2021-09-09,1,0,0,2021-09-23
C374672L,2021-07-17,1,1,1,2022-01-03
C634177L,2021-11-21,1,0,0,2021-11-16
C899386L,2021-07-25,1,1,1,2021-07-30
C514321L,2022-03-04,1,1,1,2022-10-04
C433456L,2021-08-22,1,1,0,2021-10-31
C696271L,2022-01-11,1,1,1,2022-01-27
C272191L,2021-11-21,1,1,1,2021-09-11
C865334L,2022-04-24,1,0,0,2022-04-22
C112088L,2022-01-27,1,1,0,2022-07-02
C809770L,2021-08-21,1,1,1,2021-08-26
C522216L,2022-05-12,1,1,0,2022-06-15
C331075L,2022-01-11,1,1,0,2022-06-05
C788509L,2021-07-20,1,1,0,2022-01-24
C399101L,2021-07-14,1,1,0,2021-12-24
C194239L,2021-12-22,1,0,0,2022-11-02
C251306L,2021-11-07,1,0,0,2021-12-21
C763658L,2022-07-18,1,1,0,2022-07-17
C972737L,2021-07-21,1,1,0,2022-05-17
C968294L,2021-11-04,1,0,0,2021-11-19
C686117L,2021-12-03,1,0,0,2021-05-12
C695771L,2022-04-05,1,1,1,2022-04-04
C190131L,2021-12-15,1,1,0,2022-01-30
C907186L,2022-05-08,1,0,0,2022-02-06
C330163L,2022-03-11,1,0,0,2022-05-20
C774989L,2022-04-15,1,0,0,2022-10-04
C995967L,2021-07-24,1,1,0,2021-08-16
C987822L,2022-07-07,1,1,1,2022-04-07
C529046L,2021-10-01,1,0,0,2022-06-06
C930720L,2021-09-10,1,1,1,2021-10-24
C969876L,2021-09-19,1,1,1,2021-09-16
C258631L,2021-10-25,1,0,0,2021-01-10
C972737L,2021-07-21,1,1,0,2021-10-26
C989030L,2021-07-06,1,1,1,2021-09-07
C862888L,2022-08-19,1,1,0,2022-07-08
C745297L,2022-04-24,1,0,0,2022-04-28
C215074L,2021-09-13,1,1,1,2021-10-12
C748073L,2021-07-05,1,1,1,2021-07-20
C375799L,2022-06-04,1,1,0,2022-02-06
C561668L,2021-08-08,1,1,0,2021-08-29
C603530L,2021-07-28,1,1,0,2021-10-15
C781579L,2021-11-21,1,1,0,2021-06-11
C546010L,2021-09-07,1,0,0,2022-11-04
C593068L,2022-08-21,1,0,0,2022-02-08
C815084L,2022-01-17,1,1,1,2022-01-16
C271894L,2021-07-22,1,1,0,2021-10-22
C170700L,2022-07-19,1,1,1,2022-12-07
C213587L,2022-05-28,1,1,0,2022-11-07
C996508L,2021-07-10,1,1,0,2022-02-28
C134281L,2021-10-05,1,1,1,2021-07-10
C900615L,2022-05-28,1,1,1,2022-05-30
C682272L,2022-04-20,1,1,1,2022-04-15
C560000L,2021-10-06,1,0,0,2022-03-19
C206125L,2021-08-19,1,0,0,2021-03-10
C867446L,2021-11-10,1,0,0,2021-12-21
C486028L,2022-04-08,1,0,0,2022-10-08
C606851L,2022-06-05,1,0,0,2022-06-27
C170618L,2022-03-13,1,1,1,2022-03-29
C303166L,2022-03-26,1,1,0,2022-04-03
C643275L,2021-09-28,1,1,1,2022-02-13
C975919L,2022-07-28,1,1,0,2022-07-25
C934798L,2021-09-28,1,0,0,2021-03-09
C615032L,2022-07-27,1,1,0,2022-07-27
C860324L,2021-07-08,1,1,0,2021-07-20
C900279L,2022-04-25,1,1,0,2022-07-21
C966491L,2022-07-03,1,1,0,2022-12-07
C215074L,2021-09-13,1,1,0,2021-08-12
C445624L,2021-09-19,1,1,0,2021-12-24
C989951L,2021-11-25,1,0,0,2022-06-15
C434444L,2021-07-13,1,0,0,2022-09-06
C374751L,2021-10-06,1,0,0,2021-09-10
C223799L,2021-11-22,1,0,0,2021-11-16
C622494L,2021-09-08,1,0,0,2021-08-09
C579215L,2022-02-12,1,0,0,2022-02-27
C360295L,2022-01-12,1,1,1,2022-01-16
C826816L,2021-07-11,1,1,1,2021-07-20
C734552L,2021-12-27,1,0,0,2021-12-31
C725830L,2022-01-20,1,1,1,2022-09-01
C506255L,2022-03-17,1,1,1,2022-04-13
C696066L,2022-07-17,1,1,0,2022-06-07
C780896L,2021-07-21,1,1,1,2021-02-07
C604453L,2021-08-02,1,0,0,2021-08-28
C795594L,2022-01-12,1,1,1,2022-04-19
C516304L,2022-03-20,1,1,1,2022-03-03
C195703L,2021-11-19,1,0,0,2021-01-12
C985354L,2021-10-02,1,0,0,2022-03-25
C450527L,2021-07-25,1,1,1,2021-07-22
C293646L,2022-06-02,1,0,0,2022-12-06
C857803L,2021-07-15,1,0,0,2021-07-13
C208711L,2022-06-14,1,1,0,2022-06-25
C906123L,2022-06-13,1,0,0,2022-06-17
C630762L,2022-06-19,1,1,1,2022-06-24
C890940L,2021-09-28,1,1,1,2022-07-03
C446527L,2022-05-11,1,0,0,2022-05-17
C182986L,2021-07-04,1,1,0,2022-05-04
C548143L,2021-12-24,1,0,0,2021-12-14
C975259L,2021-09-22,1,1,0,2022-03-02
C727016L,2021-11-15,1,1,0,2021-11-28
C985354L,2021-10-02,1,1,1,2021-11-22
C492850L,2021-07-09,1,1,1,2021-09-29
C203164L,2021-10-25,1,0,0,2022-03-01
C551297L,2022-06-14,1,1,1,2022-06-21
C803978L,2022-07-14,1,1,0,2022-07-08
C514513L,2021-09-10,1,1,1,2021-04-10
C972737L,2021-07-21,1,0,0,2022-03-01
C475513L,2021-09-25,1,1,1,2021-09-28
C566454L,2021-09-06,1,1,1,2022-06-03
C946451L,2021-07-18,1,1,0,2021-02-08
C290414L,2022-02-28,1,1,0,2022-07-02
C829183L,2022-05-27,1,0,0,2022-05-26
C188809L,2021-07-12,1,1,1,2022-04-21
C219599L,2021-07-09,1,1,1,2022-03-06
C773013L,2022-07-06,1,0,0,2022-07-08
C143684L,2021-07-05,1,1,0,2021-12-21
C800800L,2022-07-17,1,1,1,2022-07-18
C763228L,2022-07-05,1,1,1,2022-07-19
C388256L,2021-11-04,1,1,1,2021-11-30
C757189L,2021-08-23,1,1,1,2021-08-08
C247284L,2021-07-25,1,0,0,2021-08-07
C454551L,2021-07-11,1,0,0,2021-09-22
C781833L,2022-04-24,1,0,0,2022-04-30
C491588L,2022-06-07,1,0,0,2022-05-06
C907193L,2021-08-16,1,0,0,2021-08-31
C207995L,2022-01-28,1,1,0,2022-01-01
C690363L,2022-07-19,1,0,0,2022-07-23
C916649L,2021-07-16,1,0,0,2021-07-16
C183230L,2021-12-17,1,0,0,2022-11-07
C583837L,2021-07-24,1,1,0,2021-05-07
C834363L,2021-07-11,1,1,1,2022-07-03
C126124L,2021-07-04,1,0,0,2022-04-24
C441893L,2021-07-07,1,1,1,2022-06-28
C388624L,2022-05-27,1,1,1,2022-05-14
C670144L,2021-08-17,1,1,1,2021-09-12
C505515L,2021-07-28,1,1,0,2022-02-28
C777017L,2021-11-20,1,0,0,2021-04-11
C402221L,2022-05-28,1,1,0,2022-03-05
C607972L,2022-02-27,1,1,1,2022-03-04
C239306L,2021-07-21,1,1,1,2021-08-20
C241052L,2022-06-01,1,1,0,2022-07-22
C264899L,2022-01-17,1,1,1,2022-01-14
C505925L,2021-12-22,1,1,0,2021-08-12
C935534L,2022-06-15,1,0,0,2022-06-23
C917760L,2022-01-12,1,1,0,2022-06-01
C914093L,2021-07-04,1,1,0,2021-03-10
C869172L,2022-01-20,1,1,0,2022-05-05
C850252L,2021-10-13,1,0,0,2021-10-27
C242882L,2022-01-24,1,0,0,2022-01-13
C474371L,2021-09-16,1,1,0,2021-11-21
C724168L,2021-11-02,1,1,0,2022-05-20
C773952L,2021-09-10,1,1,1,2021-11-18
C738195L,2022-04-11,1,0,0,2022-04-28
C141629L,2021-10-11,1,1,0,2022-03-27
C338431L,2022-08-21,1,0,0,2022-01-08
C112258L,2021-09-06,1,0,0,2021-10-14
C726644L,2021-11-20,1,1,1,2021-05-12
C630111L,2021-09-21,1,1,1,2021-09-19
C704215L,2021-07-06,1,1,1,2021-09-18
C794312L,2022-07-25,1,1,1,2022-07-16
C113061L,2021-07-20,1,1,1,2022-12-01
C863302L,2021-11-19,1,1,1,2021-11-25
C242250L,2022-02-03,1,0,0,2022-04-21
C831157L,2022-08-14,1,1,1,2022-02-08
C676393L,2021-07-27,1,0,0,2021-11-16
C157296L,2022-05-23,1,1,0,2022-05-26
C871729L,2021-09-24,1,1,0,2021-09-21
C765490L,2021-07-09,1,1,1,2022-02-17
C570200L,2022-04-04,1,1,1,2022-04-16
C535814L,2021-07-21,1,1,1,2021-11-10
C390206L,2021-07-13,1,0,0,2022-11-05
C902080L,2021-11-28,1,1,1,2022-03-18
C118068L,2021-08-09,1,0,0,2021-08-18
C617436L,2021-11-12,1,1,1,2021-12-27
C300246L,2022-03-22,1,0,0,2022-03-15
C538250L,2021-08-15,1,1,0,2021-08-16
C127471L,2021-07-14,1,1,0,2022-04-23
C320323L,2021-10-24,1,0,0,2021-10-29
C773779L,2022-08-02,1,1,1,2022-05-08
C538751L,2022-05-10,1,1,0,2022-05-27
C430619L,2021-09-22,1,0,0,2021-08-09
C962578L,2022-01-11,1,1,0,2022-01-24
C661288L,2021-08-07,1,0,0,2021-09-23
C606674L,2022-03-14,1,0,0,2022-12-03
C693125L,2022-03-26,1,1,0,2022-04-24
C283648L,2022-01-16,1,1,0,2022-06-18
C683691L,2022-03-13,1,1,1,2022-06-04
C483469L,2021-07-26,1,1,1,2021-07-27
C323025L,2022-06-28,1,0,0,2022-05-07
C577641L,2022-03-20,1,1,1,2022-02-03
C624297L,2022-06-13,1,1,1,2022-06-14
C724475L,2022-02-19,1,1,0,2022-02-19
C201035L,2021-12-21,1,1,1,2021-12-23
C123638L,2022-04-19,1,1,0,2022-04-26
C781213L,2021-08-23,1,1,0,2022-02-24
C525515L,2021-10-01,1,0,0,2021-10-10
C639248L,2021-11-10,1,1,1,2022-06-04
C547048L,2022-01-23,1,1,0,2022-07-13
C912151L,2022-03-17,1,1,1,2022-03-19
C772440L,2021-10-23,1,1,1,2021-07-10
C893754L,2021-07-03,1,1,1,2022-02-16
C649372L,2021-09-19,1,0,0,2021-09-14
C191188L,2021-12-08,1,1,0,2022-05-05
C903814L,2022-06-14,1,1,1,2022-06-17
C141629L,2021-10-11,1,0,0,2022-03-27
C191776L,2022-02-27,1,1,1,2022-01-04
C352487L,2021-07-24,1,1,0,2021-07-14
C645817L,2022-03-06,1,1,1,2022-03-30
C741634L,2021-07-09,1,1,0,2022-03-19
C348049L,2021-07-13,1,1,0,2021-09-19
C374672L,2021-07-17,1,1,1,2022-01-04
C837047L,2021-09-03,1,1,1,2021-11-09
C702867L,2022-02-09,1,1,0,2022-02-16
C156959L,2022-05-04,1,1,0,2022-05-29
C534714L,2022-07-12,1,1,1,2022-08-07
C657286L,2021-07-22,1,0,0,2021-07-26
C124053L,2022-01-21,1,1,1,2022-10-01
C541932L,2022-06-05,1,1,0,2022-10-06
C308277L,2022-07-26,1,0,0,2022-03-07
C464051L,2022-05-06,1,0,0,2022-05-25
C933998L,2021-09-04,1,1,1,2021-06-12
C474500L,2021-08-20,1,1,1,2021-05-09
C163934L,2021-10-14,1,1,0,2021-12-18
C545190L,2021-07-26,1,1,1,2021-10-22
C534529L,2021-08-28,1,1,1,2021-08-29
C781213L,2021-08-23,1,1,0,2021-09-19
C560989L,2021-10-13,1,0,0,2021-10-16
C534088L,2021-12-26,1,1,1,2021-12-23
C949390L,2022-06-03,1,0,0,2022-06-23
C749092L,2022-07-04,1,1,1,2022-03-07
C500766L,2021-08-07,1,1,1,2022-02-08
C795284L,2021-08-21,1,1,1,2021-09-10
C834363L,2021-07-11,1,1,1,2021-08-13
C201138L,2022-07-21,1,1,1,2022-07-27
C796755L,2022-06-22,1,0,0,2022-05-06
C407728L,2021-10-27,1,1,1,2021-11-10
C713207L,2021-08-27,1,0,0,2021-08-14
C185112L,2021-09-17,1,1,0,2022-05-23
C893754L,2021-07-03,1,1,0,2021-09-09
C460966L,2021-10-23,1,1,0,2022-05-15
C883602L,2022-06-12,1,0,0,2022-10-06
C738725L,2021-08-27,1,0,0,2022-07-03
C762827L,2022-03-05,1,1,1,2022-05-19
C312106L,2021-12-06,1,1,0,2021-12-28
C717907L,2021-11-05,1,1,1,2021-11-30
C831192L,2022-06-18,1,1,1,2022-06-28
C305512L,2022-01-21,1,1,1,2022-01-27
C546633L,2022-01-09,1,0,0,2022-04-01
C412936L,2021-07-16,1,1,1,2022-06-03
C209998L,2021-12-05,1,1,1,2022-02-26
C171924L,2022-01-21,1,0,0,2022-01-29
C588745L,2021-08-19,1,1,0,2021-10-19
C580092L,2021-08-06,1,1,0,2021-03-08
C297208L,2022-05-11,1,1,1,2022-01-05
C115470L,2022-06-11,1,0,0,2022-02-06
C488123L,2022-07-18,1,1,0,2022-03-07
C371673L,2022-04-03,1,1,1,2022-04-04
C478438L,2022-07-27,1,1,1,2022-07-27
C717221L,2021-07-13,1,0,0,2021-04-10
C397885L,2022-04-24,1,1,0,2022-09-04
C120112L,2021-08-13,1,0,0,2021-08-20
C952778L,2021-07-15,1,1,1,2021-02-12
C170228L,2021-09-14,1,1,1,2021-12-10
C573345L,2021-07-14,1,1,1,2022-07-19
C673184L,2021-07-01,1,0,0,2021-10-09
C937928L,2022-01-15,1,1,1,2022-01-22
C997696L,2021-10-15,1,1,1,2021-06-11
C531212L,2021-11-23,1,0,0,2022-02-03
C954482L,2021-09-17,1,1,0,2022-01-19
C700804L,2021-10-24,1,1,0,2022-02-24
C678257L,2021-07-23,1,1,0,2021-09-16
C931525L,2021-07-13,1,1,0,2022-02-08
C743360L,2021-07-23,1,0,0,2021-07-31
C623383L,2021-10-06,1,1,0,2022-05-07
C566270L,2021-07-21,1,0,0,2021-07-29
C838592L,2022-07-04,1,1,1,2022-07-19
C272030L,2021-07-22,1,1,1,2021-06-07
C504943L,2022-02-23,1,1,1,2022-01-02
C795052L,2022-05-18,1,1,1,2022-11-06
C118399L,2021-09-18,1,0,0,2021-09-26
C534379L,2021-10-26,1,1,1,2021-11-21
C722470L,2021-10-19,1,1,1,2021-02-11
C983372L,2022-03-18,1,0,0,2022-09-03
C318689L,2021-12-18,1,1,1,2022-02-01
C856436L,2021-09-11,1,1,1,2021-09-09
C874037L,2022-06-11,1,1,1,2022-06-19
C773779L,2022-08-02,1,1,0,2022-05-08
C146757L,2022-04-08,1,0,0,2022-04-15
C955839L,2021-10-06,1,0,0,2021-10-19
C520887L,2021-09-23,1,1,1,2022-01-16
C751410L,2022-06-04,1,1,1,2022-06-28
C288932L,2021-07-16,1,1,1,2021-11-07
C402823L,2022-06-15,1,0,0,2022-12-06
C349922L,2021-08-17,1,0,0,2021-09-08
C257934L,2021-12-09,1,1,1,2021-07-12
C374672L,2021-07-17,1,1,0,2022-03-30
C200115L,2021-07-12,1,1,0,2022-05-24
C576787L,2022-06-20,1,1,1,2022-12-06
C995819L,2022-07-21,1,1,0,2022-01-08
C200115L,2021-07-12,1,1,0,2021-11-12
C368335L,2021-11-06,1,0,0,2021-11-22
C848613L,2021-07-07,1,1,0,2021-07-25
C500989L,2022-07-02,1,0,0,2022-01-08
C304632L,2021-11-23,1,0,0,2022-09-01
C737831L,2021-10-23,1,1,1,2021-06-10
C182986L,2021-07-04,1,1,0,2022-02-08
C649526L,2021-08-10,1,1,1,2021-11-10
C512231L,2021-07-23,1,1,1,2021-04-07
C339508L,2021-11-22,1,1,1,2022-03-13
C220911L,2021-09-18,1,1,0,2021-11-28
C307564L,2021-09-15,1,1,1,2022-01-14
C218616L,2021-07-19,1,1,0,2022-01-27
C684080L,2021-09-16,1,1,0,2021-12-21
C461943L,2022-05-09,1,0,0,2022-04-05
C928680L,2021-08-06,1,0,0,2022-06-05
C487094L,2022-01-25,1,1,0,2022-01-30
C608898L,2021-11-07,1,0,0,2021-11-24
C893754L,2021-07-03,1,1,0,2022-03-14
C176299L,2022-03-02,1,0,0,2022-03-25
C698317L,2021-12-14,1,0,0,2022-07-25
C325659L,2022-08-15,1,0,0,2022-08-08
C745967L,2021-08-01,1,1,1,2021-08-30
C569357L,2021-11-02,1,0,0,2021-11-18
C779761L,2022-01-07,1,1,1,2022-04-24
C315981L,2021-07-19,1,0,0,2021-02-07
C869172L,2022-01-20,1,1,1,2022-01-19
C573345L,2021-07-14,1,1,1,2021-07-12
C738783L,2022-02-27,1,1,0,2022-11-02
C200501L,2021-08-14,1,1,1,2021-05-08
C443586L,2022-01-01,1,0,0,2022-02-01
C751652L,2021-11-20,1,0,0,2022-06-19
C565920L,2021-09-12,1,1,0,2022-03-23
C855070L,2021-09-24,1,1,1,2021-10-09
C334923L,2022-02-23,1,1,1,2022-12-02
C603530L,2021-07-28,1,1,0,2021-07-13
C859598L,2022-03-02,1,1,0,2022-02-07
C499993L,2022-03-15,1,0,0,2022-03-28
C676393L,2021-07-27,1,0,0,2022-01-02
C662094L,2021-08-16,1,1,1,2021-06-08
C481253L,2021-07-26,1,1,1,2021-02-11
C514998L,2022-08-06,1,1,0,2022-05-08
C529046L,2021-10-01,1,0,0,2022-04-01
C382290L,2022-05-15,1,0,0,2022-05-21
C225030L,2022-05-05,1,1,0,2022-05-15
C143684L,2021-07-05,1,1,0,2021-07-27
C248407L,2022-03-22,1,1,1,2022-08-03
C121106L,2021-07-04,1,1,1,2021-03-11
C913601L,2022-02-26,1,1,0,2022-02-28
C374672L,2021-07-17,1,1,0,2022-05-08
C904287L,2021-08-02,1,1,0,2022-06-08
C837617L,2022-01-12,1,1,0,2022-02-04
C617369L,2021-09-09,1,1,1,2022-03-17
C741634L,2021-07-09,1,1,0,2021-07-23
C720119L,2021-10-06,1,1,1,2021-01-11
C216573L,2022-06-10,1,1,0,2022-10-06
C546814L,2021-11-02,1,0,0,2022-06-16
C127476L,2021-07-05,1,1,1,2022-01-15
C596264L,2021-08-19,1,1,1,2021-08-22
C242231L,2021-09-22,1,0,0,2022-01-05
C917454L,2021-11-01,1,1,0,2021-12-27
C986224L,2021-07-01,1,0,0,2021-06-10
C639016L,2021-08-28,1,1,1,2021-12-11
C455788L,2021-07-12,1,1,1,2021-04-07
C890308L,2021-12-27,1,0,0,2022-09-05
C417461L,2022-01-27,1,0,0,2022-04-17
C314803L,2021-11-01,1,1,0,2022-09-07
C154828L,2021-07-12,1,1,1,2021-12-26
C325107L,2022-05-03,1,1,1,2022-05-18
C213949L,2021-10-17,1,1,0,2021-10-31
C525405L,2021-07-24,1,1,1,2022-05-13
C660546L,2021-11-18,1,0,0,2021-11-21
C541864L,2022-03-22,1,0,0,2022-03-14
C176332L,2022-05-06,1,0,0,2022-05-30
C326720L,2021-07-08,1,0,0,2021-10-16
C338216L,2021-11-28,1,1,0,2022-04-30
C118559L,2021-11-26,1,1,0,2022-03-08
C610917L,2022-05-04,1,1,0,2022-05-29
C881086L,2021-10-09,1,0,0,2021-10-14
C862094L,2022-05-13,1,0,0,2022-05-13
C508080L,2021-07-15,1,1,0,2021-07-27
C411610L,2021-09-28,1,1,1,2021-09-26
C525405L,2021-07-24,1,1,1,2022-04-01
C131092L,2021-08-04,1,0,0,2021-08-16
C955805L,2022-05-23,1,1,1,2022-05-17
C307555L,2021-11-06,1,1,1,2022-02-14
C890325L,2022-05-02,1,0,0,2022-05-18
C807718L,2021-11-15,1,1,1,2021-12-20
C461801L,2022-04-08,1,0,0,2022-04-19
C137924L,2022-03-16,1,1,1,2022-03-25
C699194L,2021-09-12,1,0,0,2021-12-09
C972737L,2021-07-21,1,1,0,2021-12-11
C933620L,2021-07-16,1,1,1,2021-07-14
C135807L,2021-10-06,1,1,1,2021-10-19
C922594L,2021-12-04,1,1,1,2022-11-01
C824913L,2021-10-22,1,1,1,2021-10-24
C811942L,2021-08-22,1,1,1,2021-08-24
C284236L,2021-09-03,1,1,1,2022-11-05
C973894L,2021-11-24,1,1,0,2022-05-30
C813361L,2021-09-14,1,0,0,2022-04-17
C795882L,2022-05-02,1,0,0,2022-03-05
C382868L,2021-07-07,1,1,0,2022-04-07
C534934L,2022-06-14,1,1,0,2022-01-07
C962578L,2022-01-11,1,1,1,2022-02-25
C848357L,2021-07-02,1,1,0,2022-07-14
C263640L,2021-11-27,1,1,0,2022-07-20
C910506L,2022-07-23,1,1,0,2022-07-26
C545094L,2021-09-24,1,1,0,2021-12-09
C483469L,2021-07-26,1,1,0,2022-05-14
C533158L,2022-06-25,1,0,0,2022-04-07
C180988L,2022-04-16,1,1,1,2022-02-04
C900381L,2021-12-17,1,1,0,2021-03-12
C525405L,2021-07-24,1,1,1,2021-07-19
C505515L,2021-07-28,1,1,0,2021-11-07
C307395L,2021-11-02,1,1,1,2022-01-31
C983438L,2022-03-11,1,1,0,2022-05-22
C690627L,2022-08-16,1,1,1,2022-06-08
C807877L,2021-07-14,1,1,0,2021-02-11
C742231L,2022-03-08,1,0,0,2022-04-03
C832040L,2022-01-17,1,1,1,2022-01-30
C166968L,2021-07-26,1,1,1,2022-07-04
C900381L,2021-12-17,1,1,1,2022-11-04
C315052L,2021-07-13,1,1,1,2022-09-08
